"company_name","company_number","company_status","company_type","company_subtype","removed_date","registered_date","nature_of_business","registered_office_address","postcode","sectorCodes","incorporation_year","incorporation_month","incorporation_day","dissolution_year","dissolution_month","dissolution_day","Latitude","Longitude"
"FELDON PROJECTS LIMITED","10006628","Active","Private limited company","","","","62020","56 Feldon Lane Halesowen B62 9DT","B62 9DT","62","2016","2","16","","","","52.4669739","-2.02706",
"ADAMS ASSESSORS LIMITED","6600089","Active","Private limited company","","","","74909","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","2008","5","22","","","","52.45958","-2.03135",
"REHMAN & SONS (BIRMINGHAM) LIMITED","5761208","Active","Private limited company","","","","45200","Unit 1 Victoria Road Halesowen B62 8HY","B62 8HY","45","2006","3","29","","","","52.4713651","-2.0365059",
"K9 CONSULTANCY LTD","12095266","Active","Private limited company","","","","70229","21 Sandringham Road Halesowen B62 8TJ","B62 8TJ","70","2019","7","10","","","","52.463487","-2.0522103",
"DOALY LTD","10797013","Active","Private limited company","","","","90030","13 Garland Crescent Halesowen B62 9NJ","B62 9NJ","90","2017","5","31","","","","52.4680644","-2.0239861",
"CARLTON CARE HOMES LTD","4534216","Active","Private limited company","","","","87300","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","87","2002","9","13","","","","52.46485","-2.04594",
"BESSELDEN LIMITED","3273457","Active","Private limited company","","","","68320","Unit L Leona Trading Estate Nimmings Road Halesowen B62 9JQ","B62 9JQ","68","1996","11","4","","","","52.47176","-2.03246",
"TOSHO&CO LIMITED","11858643","Active","Private limited company","","","","71121","1d Vicarage Road Halesowen B62 8HX","B62 8HX","71","2019","3","4","","","","52.472851500000004","-2.0368605401333366",
"GLOBAL STRATEGIC ALLIANCE LTD","5000252","Active","Private limited company","","","","82990","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","82","2003","12","19","","","","52.46485","-2.04594",
"CJ NORTH TRANSPORT LTD","11828706","Active","Private limited company","","","","49410 70229","107 Kent Road Halesowen B62 8PB","B62 8PB","49 70","2019","2","15","","","","52.455258","-2.0233",
"ANDREEA ROGOVEANU LTD.","9981998","Active","Private limited company","","","","86230","62 Mucklow Hill Halesowen B62 8BL","B62 8BL","86","2016","2","2","","","","52.4615482","-2.0282758",
"PURE PEELS & SKIN CARE SUPPLIES LIMITED","11754416","Active","Private limited company","","","","47750","Unit 18 Long Lane Trading Estate Halesowen B62 9LD","B62 9LD","47","2019","1","8","","","","52.471952","-2.035997",
"NE-ZI-FE LIMITED","10784688","Active","Private limited company","","","","99999","31 Grange Hill Halesowen B62 0JH","B62 0JH","99","2017","5","23","","","","52.4418062","-2.0434181",
"DUNSTANTON HOLDINGS LIMITED","4666357","Active","Private limited company","","","","64203","Shut Mill Cottage Shut Mill Lane Romsley Halesowen B62 0LY","B62 0LY","64","2003","2","13","","","","52.40572","-2.07942",
"SKY BLUE PURCHASING, DEVELOPMENTS AND DESIGN LIMITED","3744873","Active","Private limited company","","","","58120","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","58","1999","3","31","","","","52.45958","-2.03135",
"FARMS DIRECT LTD","11936146","Active","Private limited company","","","","46320","297 Long Lane Halesowen B62 9LB","B62 9LB","46","2019","4","9","","","","52.4718951","-2.0351481",
"STARSHINE HAND CAR WASH LIMITED","10556178","Active","Private limited company","","","","45200","Long Lane Hand Car Wash Halesowen B62 9JZ","B62 9JZ","45","2017","1","10","","","","52.469931","-2.0331495",
"WEBSEC LTD.","8386133","Active","Private limited company","","","","43210 80200","Unit 13 Long Lane Trading Estate Halesowen B62 9LD","B62 9LD","43 80","2013","2","4","","","","52.471952","-2.035997",
"EVERYHOME UK LIMITED","13243308","Active","Private limited company","","","","47910","Unit 2 Vemon Trading Estate New John Street Halesowen B62 8HT","B62 8HT","47","2021","3","3","","","","52.47108","-2.03773",
"SHOWHOME CLEANING SERVICES LIMITED","6227861","Active","Private limited company","","","","81210","Unit 5 Shell Corner Trading Estate Long Lane Halesowen B62 9LD","B62 9LD","81","2007","4","26","","","","52.4719865","-2.0360163",
"CEQUIN SOLUTIONS LLP","OC399942","Active","Limited liability partnership","","",""," ","61 Springfield Road Halesowen B62 8JZ","B62 8JZ","","2015","5","16","","","","52.46542808333334","-2.03395675",
"KD LIVING LTD","11201733","Active","Private limited company","","","","55100","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","55","2018","2","13","","","","52.45958","-2.03135",
"SKS DECORATING SOLUTIONS LTD","9956159","Active","Private limited company","","","","43341","217 Long Lane Halesowen B62 9JT","B62 9JT","43","2016","1","18","","","","52.464094","-2.0293492727272726",
"DUDLEY HOTELS TRADING LTD","10998160","Active","Private limited company","","","","55100","128 Howley Grange Road Halesowen B62 0JB","B62 0JB","55","2017","10","5","","","","52.4507453","-2.015757",
"BRITISH YOUTH FOR CHRIST","988200","Active","Private limited by guarantee without share capital","","","","94910","Coombswood Way Halesowen West Midlands B62 8BH","B62 8BH","94","1970","9","1","","","","52.4663592","-2.0442194",
"RMS INDUSTRIES LIMITED","11783983","Active","Private limited company","","","","74100","Unit 10 New John Street Blackheath B62 8HT","B62 8HT","74","2019","1","23","","","","52.47108","-2.03773",
"UBLO UK LIMITED","7212535","Active","Private limited company","","","","46499","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","46","2010","4","6","","","","52.46485","-2.04594",
"BESWICK CONSULTANCY LTD","7526072","Active","Private limited company","","","","70229","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","70","2011","2","11","","","","52.45958","-2.03135",
"KERNOHAN FIRE SAFETY CONSULTANCY LIMITED","7159990","Active","Private limited company","","","","84250","217 Long Lane Halesowen B62 9JT","B62 9JT","84","2010","2","17","","","","52.464094","-2.0293492727272726",
"GEARBOX REBUILD & REPAIR SPECIALISTS LIMITED","13403471","Active","Private limited company","","","","28150 45200 45310","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","28 45 ","2021","5","17","","","","52.45958","-2.03135",
"LION SUPPLIES (WEST MIDLANDS) LIMITED","4922980","Active","Private limited company","","","","45320","15 Cricklewood Drive Halesowen West Midlands B62 8SN","B62 8SN","45","2003","10","6","","","","52.4483389","-2.0310588",
"ULTRA VAPOUR LIMITED","8413380","Active","Private limited company","","","","47190","68 Long Lane Halesowen B62 9LS","B62 9LS","47","2013","2","21","","","","52.471364","-2.034453",
"OPENSONS LIMITED","13201965","Active","Private limited company","","","","68209","Suite 3 Alcora Building Mucklow Hill Halesowen B62 8DG","B62 8DG","68","2021","2","15","","","","52.45579","-2.03878",
"HILL VIEW FARM PRODUCTS LIMITED","6305154","Active","Private limited company","","","","82990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","82","2007","7","6","","","","52.45958","-2.03135",
"DRINKS WAREHOUSE PLUS HOME HARDWARE LTD","12624461","Active","Private limited company","","","","64209","72 Long Lane Halesowen B62 9DJ","B62 9DJ","64","2020","5","27","","","","52.470051","-2.032632",
"SWIFT PAYMENT SOLUTIONS LTD","13202862","Active","Private limited company","","","","46180","23 Alison Road Birmingham B62 0AT","B62 0AT","46","2021","2","16","","","","52.4485","-2.02209",
"IDEAL STEEL LIMITED","5826983","Active","Private limited company","","","","74902","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","2006","5","24","","","","52.45958","-2.03135",
"SGS PROPERTY INVESTMENTS LTD","11989747","Active","Private limited company","","","","41100 68209 68320 98000","31 Oak Barn Road Oak Barn Road Halesowen B62 9DN","B62 9DN","41 68  98","2019","5","10","","","","52.46907","-2.02928",
"NGUYEN HOLDINGS LIMITED","12995513","Active","Private limited company","","","","68209","Oak Tree House 27 Narrow Lane Halesowen B62 9NQ","B62 9NQ","68","2020","11","4","","","","52.4684073","-2.0262614",
"COAST 2 COAST DEVELOPMENTS LIMITED","7120217","Active","Private limited company","","","","41100","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","41","2010","1","8","","","","52.45958","-2.03135",
"3I BUSINESS CONSULTANTS LIMITED","3620223","Active","Private limited company","","","","70229","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","70","1998","8","21","","","","52.45958","-2.03135",
"MDVCODING LTD","12856219","Active","Private limited company","","","","62011 62012","92 Shenstone Valley Road Halesowen B62 9TF","B62 9TF","62 ","2020","9","3","","","","52.459307","-2.0225751",
"LOGAN K DEVELOPMENTS LIMITED","10187039","Active","Private limited company","","","","43390","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2016","5","18","","","","52.45958","-2.03135",
"AMBER CONTRACTS LIMITED","5343793","Active","Private limited company","","","","25120","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","25","2005","1","26","","","","52.45958","-2.03135",
"COOPERS CARS (WOLVERHAMPTON) LIMITED","11106558","Active","Private limited company","","","","49320","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","49","2017","12","11","","","","52.45958","-2.03135",
"MAC MACHINING LIMITED","2934853","Active","Private limited company","","","","96090","217 Long Lane Halesowen B62 9JT","B62 9JT","96","1994","6","1","","","","52.464094","-2.0293492727272726",
"MENA ENGINEERING LIMITED","4533707","Active","Private limited company","","","","25620","217 Long Lane Halesowen B62 9JT","B62 9JT","25","2002","9","12","","","","52.464094","-2.0293492727272726",
"STEBUL FURNITURE GROUP LIMITED","13793868","Active","Private limited company","","","","46760","Unit 14 Mucklow Hill Trading Estate Mucklow Hill Halesowen B62 8DF","B62 8DF","46","2021","12","10","","","","52.45624","-2.03975",
"THE BALCONY GARDENER LIMITED","6676649","Active","Private limited company","","","","47910 81300","Ibex House Malt Mill Lane Halesowen B62 8JJ","B62 8JJ","47 81","2008","8","19","","","","52.4697699","-2.03823",
"SUPPLY SOLUTIONS 2009 LIMITED","6945818","Active","Private limited company","","","","85590","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","85","2009","6","26","","","","52.46485","-2.04594",
"CAVU TECH LIMITED","13487689","Active","Private limited company","","","","47910 47990","17 Alison Road Halesowen B62 0AT","B62 0AT","47 ","2021","7","1","","","","52.4485668","-2.0228842",
"HALESOWEN CARAVAN AND MOTOR HOME SPARES LIMITED","11227467","Active","Private limited company","","","","96090","Halesowen Caravan Centre Amberway Halesowen B62 8AY","B62 8AY","96","2018","2","27","","","","52.46038","-2.0454",
"TPI RECRUITMENT CONSULTANCY LTD.","10633690","Active","Private limited company","","","","78109","34c Green Lane Halesowen B62 9LP","B62 9LP","78","2017","2","22","","","","52.4729302","-2.0339872",
"UNITED INDUSTRIAL CONVERTERS LIMITED","3607671","Active","Private limited company","","","","32990","Enfield Works Mucklow Hill Halesowen B62 8DL","B62 8DL","32","1998","7","30","","","","52.4676391","-2.0359086",
"MIGHTY TRADING LTD","6586305","Active","Private limited company","","","","46140","55 Cockshed Lane Halesowen Birmingham B62 8LH","B62 8LH","46","2008","5","7","","","","52.47043","-2.04278",
"RELJET LIMITED","5381308","Active","Private limited company","","","","68209","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","68","2005","3","3","","","","52.46485","-2.04594",
"FJF LIMITED","3930080","Active","Private limited company","","","","99999","49 King Charles Road Halesowen B62 0DR","B62 0DR","99","2000","2","21","","","","52.4532362","-2.0185767",
"S N ELECTRICAL MIDLANDS LIMITED","10007576","Active","Private limited company","","","","43210","4 Shenstone Avenue Halesowen B62 8QA","B62 8QA","43","2016","2","16","","","","52.4542988","-2.0239272",
"A. NICHOLLS ENTERPRISES LTD","10042673","Active","Private limited company","","","","68209","188 Spies Lane Halesowen B62 9SP","B62 9SP","68","2016","3","4","","","","52.4613003","-2.0139452",
"NINE LOCKS (VEHICLE DISMANTLERS) LIMITED","1261935","Active","Private limited company","","","","96090","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","96","1976","6","7","","","","52.46485","-2.04594",
"DANIEL-SCOTT RECRUITMENT LTD","12688281","Active","Private limited company","","","","78109 78200","Office Ff7 19 Hereward Rise Halesowen B62 8AN","B62 8AN","78 ","2020","6","22","","","","52.4577897","-2.0438363",
"FLEMING PROJECTS LIMITED","2480855","Active","Private limited company","","","","74990","West Point Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","1990","3","14","","","","52.45958","-2.03135",
"ACORN JOINERY SERVICES LIMITED","5263960","Active","Private limited company","","","","43320","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2004","10","19","","","","52.45958","-2.03135",
"STONEPORT HOLDINGS LTD","10471514","Active","Private limited company","","","","26110","West Point Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","26","2016","11","9","","","","52.45958","-2.03135",
"RANGEWORTHY COURT WEDDING VENUE LTD","10765426","Active","Private limited company","","","","68209 96090","West Point Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","68 96","2017","5","11","","","","52.45958","-2.03135",
"FIRST CHOICE PLUMBING & MAINTENANCE LTD","12032267","Active","Private limited company","","","","43220","46 Summerfields Avenue Halesowen B62 9NW","B62 9NW","43","2019","6","4","","","","52.4668884","-2.0197199",
"C & S DUNCAN PROPERTY LIMITED","10481376","Active","Private limited company","","","","68209","217 Long Lane Halesowen B62 9JT","B62 9JT","68","2016","11","16","","","","52.464094","-2.0293492727272726",
"G5 SPORTS CONSULTING LIMITED","8107490","Active","Private limited company","","","","93199","217 Long Lane Halesowen B62 9JT","B62 9JT","93","2012","6","15","","","","52.464094","-2.0293492727272726",
"GROVENET COMMUNICATIONS LIMITED","12454004","Active","Private limited company","","","","99999","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","99","2020","2","10","","","","52.46485","-2.04594",
"AK WINDOWS & INSTALLATIONS LIMITED","6619195","Active","Private limited company","","","","43342","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2008","6","13","","","","52.45958","-2.03135",
"VISION ELECTRICAL LIMITED","8087662","Active","Private limited company","","","","43210","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2012","5","29","","","","52.45958","-2.03135",
"CALBID LIMITED","11940412","Active","Private limited company","","","","47910","West Point Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","47","2019","4","11","","","","52.45958","-2.03135",
"KB DIRECT LTD","13392996","Active","Private limited company","","","","46740","Kb Direct Mucklow Hill Halesowen B62 8DL","B62 8DL","46","2021","5","13","","","","52.4676391","-2.0359086",
"ASCENT ACCESS SCAFFOLDING LIMITED","11577342","Active","Private limited company","","","","43991","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","43","2018","9","19","","","","52.46485","-2.04594",
"STAGE STUDIOS LTD","9983369","Active","Private limited company","","","","90020","Unit 8t Halas Industrial Estate Forge Lane Halesowen B62 8EB","B62 8EB","90","2016","2","2","","","","52.45498","-2.0452499",
"BLACKHEATH METAL INDUSTRIES LIMITED","1034904","Active","Private limited company","","","","68209","Vernon Road Halesowen, West Midlands B62 8HN","B62 8HN","68","1971","12","15","","","","52.4709439","-2.0392896",
"RHJ CARPENTRY AND BUILDING LTD","13245711","Active","Private limited company","","","","41100","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","41","2021","3","4","","","","52.45958","-2.03135",
"A V DESIGN SYSTEMS LIMITED","7280686","Active","Private limited company","","","","43210","217 Long Lane Halesowen B62 9JT","B62 9JT","43","2010","6","10","","","","52.464094","-2.0293492727272726",
"HIGHLAND HOUSE ACORN ROAD MANAGEMENT COMPANY LIMITED","4838515","Active","Private limited company","","","","98000","1 Highland House Acorn Road Halesowen B62 8LW","B62 8LW","98","2003","7","19","","","","52.46891","-2.04343",
"AIRTOOL SALES AND SERVICES LIMITED","6555955","Active","Private limited company","","","","28990","Units 3-4 Chancel Way Halesowen Ind Park Hereward Rise Halesowen B62 8SE","B62 8SE","28","2008","4","4","","","","52.45917","-2.04077",
"TOTAL ASSEMBLY SOLUTIONS LTD","12691172","Active","Private limited company","","","","46140","Units 3-4 Chancel Way Halesowen Ind Park Hereward Rise Halesowen B62 8SE","B62 8SE","46","2020","6","23","","","","52.45917","-2.04077",
"WILDHART RECORDS LIMITED","11896625","Active","Private limited company","","","","46499","87 Narrow Lane Halesowen B62 9PF","B62 9PF","46","2019","3","21","","","","52.4712044","-2.0264743",
"SASS ELECTRICS LIMITED","11527510","Active","Private limited company","","","","43210","64 Summerfields Avenue Halesowen B62 9NN","B62 9NN","43","2018","8","20","","","","52.4668884","-2.0197199",
"ANTHONY GAUNTLETT LTD","10395883","Active","Private limited company","","","","96090","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","96","2016","9","27","","","","52.45958","-2.03135",
"QUIET LIFE PROPERTIES LIMITED","8290205","Active","Private limited company","","","","68320","66 Manor Lane Halesowen B62 8QD","B62 8QD","68","2012","11","12","","","","52.4502127","-2.0269334",
"JCOTTON SOLUTIONS LIMITED","11244637","Active","Private limited company","","","","68100","Holt Farm Holt Lane Romsley Halesowen B62 0ND","B62 0ND","68","2018","3","9","","","","52.41642","-2.07476",
"FOLEY PATTERNS LIMITED","4610316","Active","Private limited company","","","","82990","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","82","2002","12","5","","","","52.46485","-2.04594",
"GAVY'S CURRY SHACK LTD","12203082","Active","Private limited company","","","","56102","Unit 1b Coombs Road Western Park Halesowen B62 8AF","B62 8AF","56","2019","9","12","","","","52.467223","-2.0475326333333332",
"THE DAILY DELI (HALESOWEN) LTD","11989856","Active","Private limited company","","","","56102","140 Long Lane Halesowen B62 9EF","B62 9EF","56","2019","5","10","","","","52.4627051","-2.0283828",
"CJB CARPENTRY CONTRACTORS LTD","9284480","Active","Private limited company","","","","43390","84 Carters Lane Halesowen B62 0BT","B62 0BT","43","2014","10","28","","","","52.4510277","-2.0184477",
"A A TAMAS LTD","9693433","Active","Private limited company","","","","49410","7 Victoria Road Halesowen B62 8HY","B62 8HY","49","2015","7","20","","","","52.4713651","-2.0365059",
"BMN GLENDORGAL LIMITED","12108456","Active","Private limited company","","","","68209","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","68","2019","7","17","","","","52.45958","-2.03135",
"MIDLAND CAR TECH SERVICES LIMITED","10614984","Active","Private limited company","","","","82990","Midland Car Tech Services Limited Victoria Road Black Heath Birmingham B62 8HY","B62 8HY","82","2017","2","13","","","","52.47196","-2.03677",
"HARDENWICK PROPERTY MANAGEMENT LIMITED","9482011","Active","Private limited company","","","","98000","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","98","2015","3","10","","","","52.46485","-2.04594",
"ENERGETIC PROPERTY LIMITED","10653986","Active","Private limited company","","","","68320 81100","72 Gower Road Gower Road Halesowen B62 9BX","B62 9BX","68 81","2017","3","6","","","","52.4607203","-2.0224159",
"MABUHAY CONSULTING LIMITED","11402857","Active","Private limited company","","","","73110","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","73","2018","6","7","","","","52.46485","-2.04594",
"T W F A LIMITED","12651238","Active","Private limited company","","","","64209","121 County Park Avenue Halesowen B62 8SX","B62 8SX","64","2020","6","8","","","","52.4492355","-2.0358367",
"MOONFOLK LTD","12125603","Active","Private limited company","","","","47910","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","47","2019","7","27","","","","52.46485","-2.04594",
"YEW TREE NURSING HOME LIMITED","3422710","Active","Private limited company","","","","82990","Yew Tree Nursing Home Yew Tree Place Romsley B62 0NX","B62 0NX","82","1997","8","20","","","","52.41824","-2.0605",
"ARDOR PROPERTIES LIMITED","9941917","Active","Private limited company","","","","68209","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","68","2016","1","8","","","","52.46485","-2.04594",
"WARPED PAINTBALL LIMITED","4731271","Active","Private limited company","","","","93290","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","93","2003","4","11","","","","52.45958","-2.03135",
"MKM DIASPORA WELFARE -UK CHAPTER COMMUNITY INTEREST COMPANY","11904498","Active","Private limited by guarantee without share capital","Community Interest Company (CIC)","","","88990 96090","37 Graham Road Halesowen B62 8LJ","B62 8LJ","88 96","2019","3","25","","","","52.4704963","-2.0439536",
"M2M OUTBUILDING LTD.","10816165","Active","Private limited company","","","","16290 31090","Unit 21c Victoria Road Halesowen B62 8HY","B62 8HY","16 31","2017","6","13","","","","52.4713651","-2.0365059",
"HELEN'S CAFE LIMITED","12660148","Active","Private limited company","","","","56102 56103 56210","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","56  ","2020","6","10","","","","52.45958","-2.03135",
"J SIRA ENGINEERING LTD","11398270","Active","Private limited company","","","","29310","9 Manor Abbey Road Halesowen B62 0AQ","B62 0AQ","29","2018","6","5","","","","52.4497226","-2.0241075",
"ALLSTAR DEVELOPMENT CONTRACTS LIMITED","1356780","Active","Private limited company","","","","74990","195 Bromsgrove Road Hunnington Halesowen B62 0JS","B62 0JS","74","1978","3","9","","","","52.42552","-2.05301",
"ADP DISTRIBUTION LIMITED","5472207","Active","Private limited company","","","","49410","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","49","2005","6","6","","","","52.45958","-2.03135",
"EQUINOX STRATEGIC CONSULTING LTD","9107414","Active","Private limited company","","","","70229","84a Dark Lane Romsley Halesowen B62 0PJ","B62 0PJ","70","2014","6","30","","","","52.4162899","-2.06371",
"SAMPLEWORX LIMITED","9362327","Active","Private limited company","","","","13990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","13","2014","12","19","","","","52.45958","-2.03135",
"SWINFORD OLD HALL MANAGEMENT COMPANY LTD","4020564","Active","Private limited by guarantee without share capital","","","","98000","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","98","2000","6","23","","","","52.46485","-2.04594",
"SPECTRUM INDEPENDENCE CARE LIMITED","9799264","Active","Private limited company","","","","88990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","88","2015","9","29","","","","52.45958","-2.03135",
"DWA PERFORMANCE LIMITED","11546873","Active","Private limited company","","","","96090","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","96","2018","9","1","","","","52.45958","-2.03135",
"INVESTMENT SYNERGY LTD","7918319","Active","Private limited company","","","","70229","Grove House Steelpark Road Coombs Wood Court Halesowen B62 8BF","B62 8BF","70","2012","1","20","","","","52.46485","-2.04594",
"A&S IT SOLUTIONS LTD","8968589","Active","Private limited company","","","","62020","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","62","2014","3","31","","","","52.46485","-2.04594",
"B & D LEISURE PRODUCTS LIMITED","4539014","Active","Private limited company","","","","82990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","82","2002","9","18","","","","52.45958","-2.03135",
"DOCKER HOLDINGS LIMITED","12502711","Active","Private limited company","","","","64209","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","64","2020","3","6","","","","52.45958","-2.03135",
"FIXED PRICE REGISTRARS LIMITED","6977760","Active","Private limited company","","","","74990","Neville House Steelpark Road Halesowen B62 8HD","B62 8HD","74","2009","7","31","","","","52.46364","-2.04564",
"INTERDECS MAINTENANCE LTD","12542173","Active","Private limited company","","","","43341","Unit 6 Belfont Trading Estate Mucklow Hill Halesowen B62 8DR","B62 8DR","43","2020","4","1","","","","52.45207","-2.03973",
"PALMER PEST CONTROL LIMITED","4398097","Active","Private limited company","","","","81291","Unit C5 Coombswood Business Park East Coombs Road Halesowen B62 8BH","B62 8BH","81","2002","3","19","","","","52.46756","-2.04575",
"EDWARDS MAC PROPERTY CONSULTANTS LTD","8990830","Active","Private limited company","","","","68320","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","68","2014","4","10","","","","52.46485","-2.04594",
"AMANAH PROPERTY INTERIOR DESIGN LTD","13444147","Active","Private limited company","","","","41100","54 Firth Park Crescent Halesowen B62 9PG","B62 9PG","41","2021","6","8","","","","52.4688766","-2.0245656",
"AR CONVENIENCE RETAIL LTD","12693254","Active","Private limited company","","","","47110","64-65 Long Lane Halesowen B62 9LS","B62 9LS","47","2020","6","23","","","","52.471364","-2.034453",
"TRIPLE GLAZED DIRECT (WEST MIDLANDS) LIMITED","9650342","Active","Private limited company","","","","46180","139 Manor Lane Halesowen B62 8QN","B62 8QN","46","2015","6","22","","","","52.4502127","-2.0269334",
"LOUNGEABOUT BAR LTD","13508142","Active","Private limited company","","","","56302","Unit 6 Belfont Trading Estate Mucklow Hill Halesowen B62 8DR","B62 8DR","56","2021","7","13","","","","52.45207","-2.03973",
"WESTMART PROPERTIES LIMITED","4890787","Active","Private limited company","","","","68209","217 Long Lane Halesowen B62 9JT","B62 9JT","68","2003","9","8","","","","52.464094","-2.0293492727272726",
"LAPAL GRANGE PRESCHOOL LIMITED","10026327","Active","Private limited company","","","","85100","25 Stennels Avenue Halesowen B62 8QJ","B62 8QJ","85","2016","2","25","","","","52.4516103","-2.0262865",
"NIMMINGS  CONSTRUCTION LTD","12079891","Active","Private limited company","","","","41202","124 Nimmings Road Halesowen B62 9JH","B62 9JH","41","2019","7","2","","","","52.4717333","-2.0322432",
"TURNHOLLY LTD","5503803","Active","Private limited company","","","","91020 91040","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","91 ","2005","7","8","","","","52.45958","-2.03135",
"VGB BUILDERS LTD","10194518","Active","Private limited company","","","","43999","39 Gower Road Halesowen B62 9BY","B62 9BY","43","2016","5","23","","","","52.4607203","-2.0224159",
"MINERVA.SCIENCE LIMITED","10272358","Active","Private limited company","","","","62012 62090","Prospect House Prospect Road Halesowen B62 8DU","B62 8DU","62 ","2016","7","11","","","","52.4543","-2.04145",
"HOME ABUNDANCE LTD","11388127","Active","Private limited company","","","","64209","48 Summerfields Avenue Halesowen B62 9NW","B62 9NW","64","2018","5","30","","","","52.4668884","-2.0197199",
"PROSIECT19 LIMITED","13727668","Active","Private limited company","","","","68209","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","68","2021","11","8","","","","52.45958","-2.03135",
"KINGPIN SUPPLIES LTD","5263309","Active","Private limited company","","","","46520","Unit 1 Acorn Park Vernon Road Halesowen B62 8HN","B62 8HN","46","2004","10","19","","","","52.47085","-2.03994",
"LIFE SAVER SOLUTIONS EUROPE LIMITED","7718612","Active","Private limited company","","","","86101 86210","7 Fairfield Drive Halesowen B62 9PJ","B62 9PJ","86 ","2011","7","26","","","","52.4721972","-2.0264181",
"VECTRA ENTERPRISES LIMITED","9162364","Active","Private limited company","","","","43210","15 Masters Lane Halesowen B62 9HE","B62 9HE","43","2014","8","5","","","","52.472631","-2.029252",
"LR & P CONSULTANTS LTD","12081650","Active","Private limited by guarantee without share capital","","","","41100 70229","9 King Charles Road Halesowen B62 0DP","B62 0DP","41 70","2019","7","3","","","","52.4532362","-2.0185767",
"WAC MANUFACTURING LIMITED","6998917","Active","Private limited company","","","","25990","Unit C Leona Trading Estate Nimmings Road Halesowen B62 9JQ","B62 9JQ","25","2009","8","24","","","","52.47176","-2.03246",
